Complaint ID,Product,Consumer complaint narrative
13745912,Checking or savings account,"This is my second complaint for the same type issue as the first one I filed with you on XX/XX/XXXX. Wells Fargo let me know that 3 fraudulent transactions had taken place on in 3 cities in 3 different stores in XXXX, a 4th transaction was denied in XXXX  for about {$2000.00}. 

Wells doesn't let you tell them what happened, they just ask you to identify if the transactions were yours, ( then deny it. ) They "" investigated ' and denied my claim. I filled out paperwork with you, and you contacted Wells, they reopened the case, and they paid me for those. 

NEW CLAIM - XXXX through the first investigation, they discovered 3 more transactions and asked me to identify them, and they weren't mine either. I didn't file those with you, I'm doing it now, but they were just like the first ones- 3 transactions in 3 different stores in XXXX. XX/XX/XXXX - {$53.00}, XX/XX/XXXX - {$86.00} and XX/XX/XXXX - {$86.00}. They again "" investigated '' and denied the claim of the 3 new transactions. They didn't send me any paperwork on these 3 fraudulent transactions. 

I filed a police report with XXXX XXXX police, the ref # is XXXX XXXX  police are also investigating, since the crimes happened in their state - XXXX XXXX in XXXX  is investigating, his ph # is XXXX Wells acct # XXXX XXXX"
13851594,Checking or savings account,
13429806,Checking or savings account,
14011687,Checking or savings account,
14165056,Credit card,
14109687,Credit card,
13929633,Credit card,
13990189,Checking or savings account,
13876202,Credit card,
13826683,Credit card,"I called citi credit card to pay the balance on my credit card for a total of {$1800.00} and closed the account on XX/XX/year>. They did send me a confirmation of the account being closed. But on Monday, XX/XX/XXXX, they emailed me stating I had a {$12.00} balance due to added interest. But when I closed my account they did not mention I would still have additional balance due. 

I don't understand why I am still being charged on an already closed account. When will this credit card be considered closed and paid-off account??"
14027927,Credit card,
13967930,Credit card,
13799162,Checking or savings account,
13954320,Credit card,
14132233,Credit card,
13869769,Checking or savings account,
13825262,Credit card,
13950985,Checking or savings account,
13988221,Checking or savings account,
13934007,"Payday loan, title loan, personal loan, or advance loan",
13931175,Checking or savings account,
14129687,Checking or savings account,
13974117,Credit card,"I had both of my accounts with Citi bank XXXX without warning, after payments bounced. I am currently covered under a XXXX and hadnt received my long term XXXX payment due to mistakes from the insurance company. No rememdy was given, and accounts were XXXX, including XXXX that had been open in good standing since XXXX"
13704851,Checking or savings account,"On Friday XX/XX/year> at Truist Bank in XXXX, AL i deposited my XXXX XXXX XXXX. I am a XXXX veteran  that served in the XXXX XXXX. 

That afternoon my card declined when attempting to buy my son some food. 

I called the bank and they advised that my account was under investigation for fraud. When i went to the bank Saturday to try and get cash out they told me there was a note on my account that said not to release any funds. 

This is also Memorial Day weekend so I am without any means to buy food gas or anything for XXXX days until the fraud department opens on Tuesday. 

They could have reached out to me on Friday to get this resolved instead of freezing me out of my bank account completely for XXXX days. I was not contacted by phone or email on this matter."
13843113,Credit card,
13896056,Checking or savings account,
13746051,Checking or savings account,"On XX/XX/2025, I received a Wells Fargo promotional email offering a {$300.00} new XXXX  account bonus. The email stated that if I opened the account online through the link provided, the offer code would be AUTOMATICALLY applied. I opened a new account using the "" XXXX XXXX '' link directly from the email, following the instructions exactly as stated. 

I created the account and fulfilled all the requirements needed : XXXX of {$25.00} to open an account before XX/XX/XXXX ( I made a {$100.00} deposit ). 

Total of {$1000.00} or more in qualifying direct deposits within XXXX days ( There was a total of XXXX direct deposits of roughly {$1400.00} to {$1500.00} each within XXXX  days ( by XX/XX/XXXX ). Over $ XXXX was deposited to my account within the timeframe requirement ). 

The terms mentioned that I should be receiving the bonus within XXXX days, so around XX/XX/XXXX. 

On XX/XX/2025, I called Wells Fargo to confirm my eligibility. The representative assured me that the bonus code is applied automatically and that my account would enter review status. He confirmed that I had fulfilled all requirements. 

On XX/XX/2025, after not receiving the bonus, I called again and spoke to XXXX. A report was filed under Ref : XXXX. I was told to expect a callback within XXXX business days, which I never received. 

On XX/XX/2025, I called for a follow-up and was informed by a representative named XXXX that it was not approved because the offer code wasnt applied. 

This reasoning does not make sense and is unfair. The offer terms clearly stated that the code would be automatically applied if opened onlinewhich I did by following the provided link. Furthermore, I received verbal confirmation from the support team on XX/XX/XXXX that I had fulfilled all requirements and that codes are automatically applied when created online. If that wasnt the case, the representative should have informed me at that time, rather than allowing me to continue under the impression that everything was in ordercausing unnecessary confusion and inconvenience."
13778589,Credit card,
14068286,Checking or savings account,
13821635,Checking or savings account,
13679333,Checking or savings account,
13941844,Credit card,
13934577,Credit card,
13982473,Credit card,
14038458,"Money transfer, virtual currency, or money service",
13699239,"Money transfer, virtual currency, or money service",
13657229,Checking or savings account,"I am filing a complaint regarding Wells Fargos mishandling of a fraud claim totaling {$5800.00} in unauthorized debit card transactions. 

On XX/XX/XXXX, my Wells Fargo debit card was stolen, and the thief made several fraudulent transactions. I reported this to Wells Fargo immediately and was told a claim would be opened. I also complied with their request to file a police report, which I did with the XXXX XXXX Police department, case number XXXX. 

During their investigation, Wells Fargo confirmed they had security footage of the person using the card, which proves I was not the one making the transactions. However, despite clear evidence, Wells Fargo closed the claim and denied reimbursement.

I believe this is a violation of my consumer rights under the Electronic Fund Transfer Act ( Regulation E ), which requires the bank to properly investigate and resolve fraud claims. Wells Fargo 's handling of this case reflects negligence, breach of contract, and disregard for federal consumer protection laws.

I am requesting that Wells Fargo reopen the claim, conduct a proper investigation, and reimburse the full {$5800.00} that was fraudulently withdrawn from my account."
13754352,Checking or savings account,
13746798,Checking or savings account,"See complaint XXXX Have been trying to get Citibank to provide an update on the status of this claim BUT all I get is a run around, with incorrect phone numbers, incorrect departments and insincere apologies. 

I supplied them with a theft claim number which I received from XXXX  XXXX XXXX. It is XXXX. 

Please contact Citibank and have them stop with the stalling tactics and restore my stolen funds. 

Again see claim XXXXXXXX XXXX XXXX XXXXXXXX seems to be responsive but now they are blaming CitiBank for not completing their end of the dispute."
14119794,Credit card,
13939497,Credit card,
13697157,Credit card,
13904658,"Money transfer, virtual currency, or money service",
14197914,Checking or savings account,
13656997,Checking or savings account,
13693841,Checking or savings account,
13793381,Checking or savings account,
13784278,Credit card,
13584887,Credit card,
14046717,"Money transfer, virtual currency, or money service",
14004990,"Payday loan, title loan, personal loan, or advance loan",
12555427,Credit card,
13959751,"Money transfer, virtual currency, or money service",
13902526,"Payday loan, title loan, personal loan, or advance loan",
14118268,Credit card,
13976793,"Payday loan, title loan, personal loan, or advance loan",
14005215,"Money transfer, virtual currency, or money service",
13850041,Credit card,"Bank of America charged me a renewal fee, and then attempted to pull the payment for it from an old closed bank account, it then locked me out of the account, not allowing me to provide a new bank account. 

I have been calling them everyday for now a week with no success in getting through, they will ultimately begin charging me late fees, and more importantly adversely report me to the credit bureau ( they did exactly the same thing with my wife )."
13925443,Credit card,
12774822,Checking or savings account,"XX/XX/XXXX a loan was approved through USAA financial services in the amount of {$15000.00}. I notified USAA that I never put in for a loan and how did it get approved without my knowledge. On that same day several transactions were made in my account where money was taken out that I never had in my account. USAA also approved another loan for {$9500.00} on XXXXUSAA locked my account and my husband joint account. By this time the scammers had taken over {$56.00} over a XXXX  day period and USAA approved all those transactions.Enclosed are Disputed amounts that USAA supplied to me supporting my position that I am a victim of identity theft, and Loans that was created without my knowledge. 

{$7300.00} Date XX/XX/XXXX XXXX XXXX - {$2300.00}, - $ XXXX {$2500.00} {$2000.00} Merchant USAA Federal Bank- XXXX XX/XX/XXXX, XXXX transactions of {$1.00} each {$20000.00} Merchant USAA Federal Bank- XXXX XX/XX/XXXX : - XXXX XXXXXXXX $ XXXX {$1000.00}, - XXXX XXXXXXXX {$1000.00} : Date XX/XX/XXXX XXXX XXXX XXXX XXXXXXXX {$2500.00} XXXX XXXX USAA federal Saving {$600.00}, - {$600.00} USAA Federal Saving {$2500.00}, Merchant XXXX XXXX XXXX  {$980.00}, USAA federal Bank - {$3800.00} Date XX/XX/XXXX USAA Federal Saving Bank- {$600.00}, XXXX XXXX XXXX {$650.00} Date XX/XX/XXXX Merchant USAA Federal Savings Bank- {$400.00}, - XXXX XXXXXXXX {$1000.00} XXXX {$1000.00} twice Loan Disbursement of {$9500.00} XX/XX/XXXX from USAA Posted to my account, I did not approve and had no knowledge of. USAA approved this Loan Loan Disbursement of {$15000.00} XX/XX/XXXX from USAA Posted to my account, I did not approve and had no knowledge of. USAA approved these Loans and debit transactions at different places in XXXX that the XXXX department stated. USAA said in XXXX that we were victims of Identity theft and we were not guilty. Then in XXXX XXXX USAA came back and said they did more investigation and found me guilty of stealing XXXX of those debit transactions that were made. After sending them the police report and telling them I had no part in any of this USAA still refuse and charged my account with - XXXX. Since XX/XX/XXXX I have been waiting for my Social Security XXXX to be approved. XXXX XXXX I was favored my XXXX and USAA took from me XXXX because SSD deposited the money into the wrong account. I have asked USAA to return it back to SSD and they refuse to return the money. USAA have taken my XXXX money on top of all the loans they approved for scammers to take without my knowledge. This has been so stressful and Sicking to me that I have had to get medical help for XXXX XXXX XXXX, stress, not sleeping and mental stability due to the bank ( USAA ) and all the pain they have caused me.Identity theft, scammers, are real and it can destroy a person. These banks don't care who they hurt and do not protect the consumers. We have been with USAA for over 25 years and now all of a sudden, we are thieves and scammers in their eyes. Please help me I am searching for answers and getting my money back and clearing my name."
13682098,Checking or savings account,
12967448,Credit card,
13954944,Credit card,
13947008,Checking or savings account,"I am a victim of a scam involving impersonation of a federal agent. A scammer contacted me, from the certified Wells Fargo customer service number, claiming to be from the bank and FBI, he told me that my Wells Fargo account was being used for criminal activity. I was instructed to cooperate with their investigation by withdrawing {$8700.00} from my Wells Fargo account and depositing it into an external account provided by them. Believing I was assisting law enforcement, I followed their instructions. I now understand this was a scam. 

I reported the incident to Wells Fargo and XXXX XXXX, but they have refused to help, stating that the transaction was authorized. However, it was clearly the result of psychological manipulation, coercion, and impersonation of a government official a serious and increasingly common form of fraud. 

I have filed a police report, reported the scam to the FBIs Internet Crime Complaint Center ( IC3 ), and submitted a report to the FTC. I am asking the CFPB to help hold Wells Fargo accountable in this matter and to help me recover my funds.

This experience has been incredibly traumatizing. Im requesting a full investigation and for the bank to re-review the case given the nature of the scam."
14022909,"Payday loan, title loan, personal loan, or advance loan",
13862500,Credit card,
13808280,Credit card,"Yes, I know I have a negative balance on my credit card and I have tried to request a check to be mailed out but I'm not getting any services!"
13933937,"Payday loan, title loan, personal loan, or advance loan",
13640421,Checking or savings account,
13974673,Checking or savings account,"I am submitting this complaint regarding two online services XXXX and XXXX which falsely advertised organic growth services for XXXX and XXXX, respectively. 

In XX/XX/year>, I paid XXXX for "" XXXX XXXX XXXX  '' and XXXX XXXX "" organic XXXX followers. '' In both cases, the companies either delivered fake bot accounts or provided no service at all. These followers/subscribers had no activity, no profile pictures, and were clearly fake. 

Both companies refused to issue refunds, despite clear evidence of misrepresentation and deceptive advertising practices. 

I attempted to file a dispute with Wells Fargo, my credit card provider, but the dispute was declined solely due to time limits, not because of the legitimacy of my claim. 

I believe this qualifies as consumer fraud and unethical business conduct. These services put my online accounts at risk, misused my payment information, and failed to fulfill their contractual obligation. 

I am requesting an investigation into the practices of XXXX and XXXX and support in recovering my funds. Additionally, I would like Wells Fargos dispute denial to be re-evaluated, considering this was a case of fraud and not a standard refund issue. 

Thank you for your time and assistance. 

Sincerely, XXXX XXXX XXXX XXXX [ Date of Transactions : XX/XX/year> ] XXXX [ Wells Fargo Account Holder ] XXXX XXXX"
13895140,Checking or savings account,
13804344,Checking or savings account,
13813645,Credit card,
12090479,Checking or savings account,XX/XX/year>. I believe all banks in XXXX should reimburse people who have lost money to scams like XXXX XXXX does. People can't hold the burden all alone be the sole person to be liable and responsible for being misled and scammed or identity theft.
14150997,"Money transfer, virtual currency, or money service",
13993156,"Money transfer, virtual currency, or money service",
13960528,"Money transfer, virtual currency, or money service",
13786500,Checking or savings account,
13951496,Credit card,
13817064,Checking or savings account,I had my payroll check deposited into account. It was verified. They asked me questions where the money came from. Then on XX/XX/XXXX they closed the account with a Balnce XXXX. They will not send me the check for my money. I have called everyday. They won't send the check and now it has become stolen money by citi bank. The emotional XXXX that this has cause me. I can not pay my bills or eat because of this. That money is not theirs and they refuse to send me the check after closing the account. When I asked why they have no answers.
13796149,Checking or savings account,
13864822,Checking or savings account,"I believe m & t bank is purposefully reordering transactions to cause overdraft fees for client accounts - mine in particular. I made a XXXX payment for {$150.00} on XX/XX/XXXX. My m & t account had sufficient funds and the payment was made using the checking account and routing number. It should be posted instantly and XXXX gave me a confirmation that the payment was recieved that day. I continued checking my account and nothing showed until XX/XX/XXXX. I made an instant transfer from XXXX on XX/XX/XXXX and a web transfer from another m & t account on XX/XX/XXXX and both transactions immediately brought the account back to a positive balance. No fee should have been issue as there was never a day that the account remained overdrawn. M & t bank is now claiming that the payment went through at XXXX XXXX XXXXXX/XX/XXXX became XX/XX/XXXX. While this is consistent with when the payment showed up on my mobile banking log ( XX/XX/XXXX ), this also allows m & t to claim that I have no period to make up the overdraft and avoid a fee. M & t bank is erroneously claiming that once the payment came out at midnight, I am automatically due an overdraft fee if the funds are not in the account. This is false and contrary to their policy which allows for overdrawn accounts to be brought back to a positive balance on the day of the overdraft to avoid fees. I did just that, but now m & t bank is reordering transactions to make it so the XXXX caused an overdraft and ignoring the fact that the account was rectified the same day the transaction appeared."
13961774,Credit card,
13780393,Checking or savings account,"I opened the acxount with Citibank this year I XXXX I didnt use the card until I got I remember on XX/XX/XXXX I believe I did a transfer from my bank in the amount of {$300.00} and some change I made a few transactions that day very small and I tried to use my card later that day for some drinks at like a lounge and it declined later that evening I called my card and it asked if the transactions were made by me I said yes and it said I can try to use my card again. I tried to use it and it declined again I called the bank they told me that they have to send me a letter with a reference number to verify me I said okay cool the letter will take XXXX business days to arrive I waited and maybe like the XXXX business day I went inside the bank to see if it was something they can do and they advised me its nothing they can do and the letter XXXX take up to XXXX  days but the Customer service XXXX XXXX it would take XXXX business days I waited after XXXX business days still no letter called the bank and I asked them why am I unable to use my card what is the reason they told me they can tell me anything and I should be able to get a reason why I am unable to use my debit card I provided them with all my information and they still can tell me ridiculous.. I called them multiple times they kept saying its nothing they can they are literally holding my money and I have no explanation as to why I cant get it. I called today they tried to use a old phone number on my account that I no longer have access to, to verify me they told me they cant help me they would have to re send the letter I said what is the reason why I cant use my card or why my account is restricted she still couldnt tell me.. I only have {$100.00} in the account its not a large amount its no way they are holding that small amount of money in the account without telling me whats going on im frustrated and If I have to sue them for the little amount of money that I do have then I will do that"
14087492,"Money transfer, virtual currency, or money service",
13783054,Credit card,
13699477,Checking or savings account,
13759890,Checking or savings account,"I take visits to XXXX XXXX XXXX. I make my deposit, which is a hold that Citibank takes out ( reflects my account. This is 2 transactions dated XX/XX/XXXX & XX/XX/XXXX. The amount is for {$50.00} each stay. During check out time or within a a business day I receives my deposit automatically. However, I have not yet received my funds for both stays from Citibank. I called the Resort and everything was released. I called Citibank and they giving me the run around on when Im supposed to recieve it. I filed a dispute and still nothing in my account."
14137831,Checking or savings account,
13419003,Credit card,"We opened an account with XXXX XXXX through the Synchrony Credit Card. We were paying on time monthly and did not miss payments. Today, I was shocked that they would include on the balance owed the interest charge of XXXX to what we owe, we owed XXXX and now they are saying that we owe XXXX ( XXXX plus the interest charge of XXXX ). We were not informed about this payment anomaly when we first purchased the matress or the bed. We do not want this promotional offer but they did not inform us about this when we first purchased the bed so they deceived us with the offer. We are complaining about the deferred interest charge that unexpectedly accrue because our balance was not fully paid at the end of the promo period. We pay on time and we pay monthly and never miss a payment. This promo is not fair and we should have been informed when we first got the bed from the store. The credit card is SYNCHRONY and my husband XXXX XXXX own this account. We want synchrony to put our account back with the XXXX we owe and make us pay XXXX every month."
14013096,Credit card,"I opened a XXXX XXXX XXXX to puchase furniture in XXXX, XXXX. 

XX/XX/XXXXXXXX  - Paid credit card off, paid balance of {$670.00}. 

Did not receive any further statements until XX/XX/XXXX, showed XXXX balance. 

XXXX statement - received and indicated a charge for {$99.00} for an annual fee. Payment was due XXXX. I call XXXX  XXXX and canceled card. It had a XXXX balance. 

XXXX statement indicated a {$30.00} minimum payment due on the {$99.00} annual fee that I canceled. 

XXXX statement indicates a {$60.00} minimum paymnet due, interest of {$1.00}, for the annual fee- for the card I canceled. 

I know XXXX  has canceled the card because it reflected as a negative on my credit score. 
and I canceled the card and I should not be having to pay a {$99.00} fee for a card I don't have, nor be required to make payments for the fee on a card that's canceled and was not used. This card hasn't been active since XX/XX/XXXX. 

If I was going to incur a fee for canceling, why wasn't I advised of that when I called on XX/XX/XXXX and canceled the card? 

Also on the statement attached, there is no indication that the card has been canceled, but XXXX  and XXXX  was notified of the cancellation. The cancellation affected my credit score. 

Please review and respond. 

Thank you!"
12740463,Checking or savings account,"Several transactions from XX/XX/XXXX to XX/XX/year>, were paid against my account. i have notified the bank and filed a fraud claim in which the bank has failed to return my money or provide accurate information about where my money went. 
Tractions as fallow : XXXX, XXXX, XXXX, XXXX, XXXX, XXXX. 
Claim number XXXX total XXXX"
13951679,Credit card,
13868270,"Payday loan, title loan, personal loan, or advance loan",
13929974,Credit card,
14158707,Credit card,
14120881,Checking or savings account,
13895267,"Money transfer, virtual currency, or money service",
14131994,Credit card,
13979091,Credit card,
13936447,Credit card,
11940968,Credit card,
14180150,Credit card,
14019598,Credit card,
13259717,"Payday loan, title loan, personal loan, or advance loan",
13688077,Credit card,
13906314,Credit card,
13929426,Credit card,
14069053,Credit card,
14205467,Credit card,
13752077,Credit card,
14178524,Credit card,
13942554,Checking or savings account,
14209557,Credit card,
13919589,Checking or savings account,"ally told me after speaking to several people that they tried to send money back to my chase account, claiming they need to send a LOI or have a ticket but when I spoke to chase they said they do no use tickets or letters so this isn't going to work. how else am I supposed to get my funds if one bank claims to be doing something that the other bank is unable to use or receive?"
13888111,Checking or savings account,
14039311,Checking or savings account,"Formal Report : Proof of Payment and Notice of Dispute Date : XX/XX/year> To : Citibank and Any Related Collections Agency Subject : Formal Dispute Proof of Payment and Legal Notice Account Information : Customer Name : XXXX XXXX Account Ending : XXXX XXXX XXXX XXXX  XXXX Original Amount Due : {$270.00} Payment Method : Debit Card ( ending in XXXX ) Payment Date : XX/XX/year> Transaction Time : XXXX XXXX XXXX Status : Pending ( captured screenshot at time of transaction ) Summary of the Issue : I am submitting this formal notice regarding a payment I made to Citibank for a checking account with overdraft, ending in XXXX. The full amount of {$270.00} was paid on XX/XX/year> at XXXX AM using my personal debit card. The charge appears as Citibank in my bank transaction history and I have retained a screenshot of the transaction and a recorded call with the customer service agent who assisted me. 

Despite fulfilling my financial obligation, I was told the account remains in a past-due or collections status. I have repeatedly requested written confirmation of payment via email or letter. As of today, no confirmation has been provided.

Formal Request for Resolution : I am requesting : 1. Written confirmation that the payment has been received and applied to the correct account.

2. Immediate correction of the account status to reflect Paid in Full.

3. Removal of any reporting to credit bureaus showing this debt as unpaid or in collections.

4. A guarantee that no further collection activity will occur.

Notice of Intent to File in Small Claims Court : If this issue is not resolved within 10 business days, I am prepared to file a claim in New York Small Claims Court for the following : Misreporting of paid debt Failure to acknowledge and apply payment Emotional distress caused by continued collection activity Legal costs and statutory damages under the Fair Debt Collection Practices Act ( FDCPA ) and Fair Credit Reporting Act ( FCRA ) I have sufficient documentation to proceed, including : A dated screenshot of the payment A recorded call with Citi customer service A pending CFPB complaint Sincerely, XXXX XXXX XXXX XXXX XXXX"
13866268,"Payday loan, title loan, personal loan, or advance loan",
13664245,Checking or savings account,
13577231,Checking or savings account,"On XX/XX/year> I noticed my Bluevine small business checking account had a charge of {$1900.00} made by Citibank NA XXXX XXXX SD. I have no Citibank account, nor did I authorize any charges from them. I contacted XXXX, even though they were closed I was able to freeze the account, and cancelled the debit card the fraudulent charge was made on. 

This is my small Business checking account that I need to run my business and Citibank, just stole {$1900.00} from me with NO authorization to do so. I also called Citibank and was told that since I am not a customer, I can not speak to their fraud dept. The only option was for me to USPS mail them a letter of complaint. 

The fraudulent charge was made over a weekend, while my bank is closed, allowing the thieves to send the {$1900.00} from pending to completed before the weekend was over."
13909011,Credit card,
13784474,Checking or savings account,"CFPB COMPLAINT FRAUDULENT BANK ACCOUNT REPORTING Filed by : XXXX XXXX XXXX XXXX : XX/XX/year>2025 FTC Identity Theft Report # : XXXX Last 4 of SSN : XXXX Phone : ( XXXX ) XXXX Email : XXXX Address : XXXX XXXX XXXX XXXX, XXXX XXXX, CA XXXX Parties Involved : 1. XXXX XXXXXXXX XXXX  XXXX. ( Legal Department ) XXXX XXXX XXXX XXXX XXXX NY XXXX Phone : ( XXXX ) XXXX 2. ChexSystems , Inc. 
XXXX XXXX XXXX, XXXX XXXX XXXX, MN XXXX Phone : ( XXXX ) XXXX XXXX. XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX, AZ XXXX Phone : ( XXXX ) XXXX Complaint Summary : I, XXXX XXXX XXXX, am a documented victim of identity theft. A fraudulent checking account was opened in my name at XXXX XXXX XXXX with the account number ending in XXXX. I did not open, authorize, or consent to this account. My personal identifying informationincluding my Social Security numberwas used without my permission. 

This fraud was documented in an official FTC Identity Theft Report ( Report # XXXX ), submitted on XX/XX/scrub> 2025. A personal statement under penalty of perjury is also included in the supporting documentation. 

Despite these filings, the unauthorized account is still being reported and/or verified through : ChexSystems XXXX XXXXXXXX XXXX XXXX XXXX XXXX This continued reporting is in direct violation of federal law under the Fair Credit Reporting Act ( FCRA ), the Fair and Accurate Credit Transactions Act ( FACTA ), and applicable state identity theft laws.

Violations Cited : 15 U.S. Code 1681c-2 ( a ) Consumer reporting agencies must block reporting of any item identified as the result of identity theft when the consumer provides proof of identity, a police or FTC report , and a written request for blockingwithin 4 business days. 

15 U.S. Code 1681s-2 ( a ) ( 6 ) ( B ) A furnisher ( like XXXX ) must cease reporting fraudulent information when notified and given supporting identity theft documents.

15 U.S. Code 1681i ( a ) ( 5 ) ( A ) If disputed information is found to be inaccurate, incomplete, or unverifiable, it must be deleted and may not be reinserted without certification of accuracy.

Actions Demanded : 1. XXXX XXXXXXXX XXXX must permanently delete and block the fraudulent account ending in XXXX from its internal systems and notify all third-party reporting agencies, including ChexSystems and XXXX XXXX XXXX XXXX 
2. ChexSystems and XXXX XXXX XXXX must immediately block and permanently delete all information relating to this fraudulent XXXX XXXX  account as required by 15 U.S.C. 1681c-2.

3. Provide written confirmation within 5 business days that the XXXX account and all associated data have been permanently deleted and will no longer be verified, reported, or shared.

4. Cease and desist from furnishing, verifying, or otherwise communicating any information related to this account with any consumer reporting agencies or third parties.

Relief Sought : I am requesting that the Consumer Financial Protection Bureau ( CFPB ) open a formal investigation into this matter and enforce the following remedies : Full permanent deletion and blocking of the fraudulent account ending in XXXX from all systems Removal of any associated entries from ChexSystems and XXXX XXXX XXXX Investigation into XXXX failure to honor federal identity theft blocking laws Enforcement of statutory damages and penalties under FCRA for failure to comply Attachments : FTC Identity Theft Report ( # XXXX ) Personal statement under penalty of perjury Contact information for all parties involved"
13756138,"Money transfer, virtual currency, or money service",
13733253,Checking or savings account,"I originated a mortgage loan with US Bank on XX/XX/XXXX. They offered a promotion of {$1000.00} to be applied to closing cost if I opened a qualifying checking account, which I did. The XXXX was never applied and the error was caught in XXXX. They issued a check for XXXX with {$2.00} in interest which I don't agree with. US Bank charges large fees if a customer is late paying mortgage or late on credit card payments but when they make a mistake, they offer 05 % interest. I don't think I should be offered less than 5 % which is what I would've made if my money used at closing was left in an online account collecting interest over XXXX  years. I have not cashed the check sent to me in XX/XX/XXXX and I've made several attempts to speak to someone in regard to the interest I should receive on money they held onto for XXXX  years."
13877079,Checking or savings account,
13910883,Checking or savings account,
13652219,"Money transfer, virtual currency, or money service",
13863340,Credit card,
13808740,"Money transfer, virtual currency, or money service",
13644293,Checking or savings account,
13737758,"Payday loan, title loan, personal loan, or advance loan",
14146934,Credit card,
13947245,"Money transfer, virtual currency, or money service",
13903281,Checking or savings account,
13803142,"Payday loan, title loan, personal loan, or advance loan",
13816643,Checking or savings account,
13941754,Credit card,
12343293,Credit card,
13675447,Checking or savings account,
13944464,Credit card,"The Issue is with : Synchrony Bank XXXX XXXX XXXX XXXX, XXXX XXXXXXXX They have a system that uses account manager that has all your credit cards grouped into one area so you can see all credit cards you have in at one time. I have one account XXXX XXXX that I have that is not showing in account manager this issue has been going on for approximately a month. The customer service representatives can see my account on their end but I can not see my account at all!. This is frustrating because I can not see the payments I make, I can only make payments as a guest payer and can easily fall behind in payments. I believe this is intentional. Also, I can not believe a company as large as this does not have a plan in place to rectify the problem, if not they should be held liable for not keeping up their end of the company by upholding their policy of keeping a consume informed of any company technical issues they may be having. Which I have never been notified in writing BY THE COMPANY, only the customer service representatives and some of them have stated they don't understand why I can't see my account as I see the others. I hope you can help me with this issue before I move forward legally. 

Regards, XXXX XXXX"
13685591,Credit card,
13849631,Checking or savings account,
13757066,"Money transfer, virtual currency, or money service",
12134084,Credit card,
13876420,Credit card,
14045807,Credit card,
13950920,"Money transfer, virtual currency, or money service",
13979738,Credit card,
13944650,Credit card,
14137718,Credit card,
14173490,"Money transfer, virtual currency, or money service",
